CustomerID,Recency,Frequency,Monetary,avg_order_value,total_transactions,days_active,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15134.0,15,8,1387.99,19.013561643835615,73,226,4,5,4,454,13,Champions
15135.0,239,1,139.05,15.450000000000001,9,1,1,1,1,111,3,Cannot Lose Them
15136.0,3,4,1286.7,18.92205882352941,68,94,5,4,4,544,13,Champions
15139.0,240,2,178.96,13.766153846153847,13,97,1,3,1,131,5,At Risk
15140.0,52,7,2354.25,29.428125,80,212,3,5,5,355,13,Champions
15142.0,46,1,498.74,19.182307692307692,26,1,3,1,3,313,7,Need Attention
15143.0,226,1,259.45,18.532142857142855,14,1,1,1,2,112,4,Cannot Lose Them
15144.0,8,17,6580.44,30.32460829493088,217,305,5,5,5,555,15,Champions
15145.0,4,4,1194.73,17.83179104477612,67,245,5,4,4,544,13,Champions
15146.0,165,2,1327.16,14.584175824175825,91,127,2,3,4,234,9,New Customers
15147.0,240,1,623.5,22.267857142857142,28,1,1,1,3,113,5,At Risk
15148.0,11,1,301.29,15.0645,20,1,5,1,2,512,8,Need Attention
15149.0,134,1,520.8,22.643478260869568,23,1,2,1,3,213,6,At Risk
15150.0,17,10,5314.47,15.494081632653062,343,252,4,5,5,455,14,Champions
15152.0,10,13,4745.69,17.511771217712177,271,178,5,5,5,555,15,Champions
15153.0,31,1,329.25,14.965909090909092,22,1,4,1,2,412,7,Need Attention
15154.0,75,1,296.42,3.487294117647059,85,1,2,1,2,212,5,Cannot Lose Them
15156.0,1,3,961.49,17.481636363636365,55,33,5,3,4,534,12,Loyal Customers
15157.0,4,3,1936.07,15.48856,125,355,5,3,4,534,12,Loyal Customers
15158.0,45,1,401.4,57.34285714285715,7,1,3,1,2,312,6,About to Sleep
15159.0,2,30,18641.01,26.254943661971833,710,360,5,5,5,555,15,Champions
15160.0,357,1,158.16,39.54,4,1,1,1,1,111,3,Cannot Lose Them
15163.0,18,2,304.47,10.49896551724138,29,174,4,3,2,432,9,Potential Loyalists
15164.0,69,3,843.05,8.18495145631068,103,271,3,3,3,333,9,Potential Loyalists
15165.0,373,1,487.75,18.064814814814813,27,1,1,1,2,112,4,Cannot Lose Them
15167.0,321,1,163.0,3.975609756097561,41,1,1,1,1,111,3,Cannot Lose Them
15168.0,26,1,106.56,21.312,5,1,4,1,1,411,6,About to Sleep
15171.0,331,1,1289.5,257.9,5,1,1,1,4,114,6,At Risk
15172.0,9,5,1624.05,14.764090909090909,110,228,5,4,4,544,13,Champions
15174.0,323,1,135.75,12.340909090909092,11,1,1,1,1,111,3,Cannot Lose Them
15175.0,72,1,224.14,9.745217391304347,23,1,3,1,1,311,5,About to Sleep
15178.0,260,1,40.5,13.5,3,1,1,1,1,111,3,Cannot Lose Them
15179.0,18,5,2206.95,23.730645161290326,93,301,4,4,5,445,13,Champions
15180.0,367,1,87.5,14.583333333333334,6,1,1,1,1,111,3,Cannot Lose Them
15181.0,66,3,689.48,43.0925,16,204,3,3,3,333,9,Potential Loyalists
15182.0,154,2,622.85,21.477586206896554,29,115,2,3,3,233,8,Promising
15184.0,29,2,406.76,6.456507936507936,63,162,4,3,2,432,9,Potential Loyalists
15185.0,70,1,310.62,14.791428571428572,21,1,3,1,2,312,6,About to Sleep
15186.0,14,2,411.41,21.653157894736843,19,155,4,3,2,432,9,Potential Loyalists
15187.0,2,16,4777.18,52.49648351648352,91,211,5,5,5,555,15,Champions
15189.0,1,41,16225.39,76.53485849056604,212,332,5,5,5,555,15,Champions
15192.0,120,3,1044.32,20.47686274509804,51,246,2,3,4,234,9,New Customers
15193.0,61,1,499.32,26.28,19,1,3,1,3,313,7,Need Attention
15194.0,3,15,7616.53,24.569451612903226,310,366,5,5,5,555,15,Champions
15195.0,3,1,3861.0,3861.0,1,1,5,1,5,515,11,Loyal Customers
15197.0,11,3,1079.61,33.7378125,32,348,5,3,4,534,12,Loyal Customers
15198.0,92,2,193.64,19.363999999999997,10,32,2,3,1,231,6,At Risk
15199.0,59,4,1268.7,97.5923076923077,13,250,3,4,4,344,11,Loyal Customers
15201.0,87,5,1236.54,17.92086956521739,69,161,2,4,4,244,10,New Customers
15203.0,26,6,1827.8,12.871830985915492,142,286,4,5,4,454,13,Champions
15204.0,357,1,316.58,35.175555555555555,9,1,1,1,2,112,4,Cannot Lose Them
15205.0,85,2,653.24,17.655135135135136,37,43,2,3,3,233,8,Promising
15206.0,10,4,420.3,46.7,9,266,5,4,2,542,11,Loyal Customers
15208.0,1,5,870.12,20.717142857142857,42,353,5,4,3,543,12,Loyal Customers
15210.0,225,1,331.18,16.559,20,1,1,1,2,112,4,Cannot Lose Them
15211.0,60,2,894.41,17.20019230769231,52,305,3,3,3,333,9,Potential Loyalists
15212.0,241,1,101.8,20.36,5,1,1,1,1,111,3,Cannot Lose Them
15213.0,319,2,328.35,13.68125,24,12,1,3,2,132,6,At Risk
15214.0,2,8,1661.44,15.104000000000001,110,242,5,5,4,554,14,Champions
15215.0,47,3,734.94,20.998285714285714,35,50,3,3,3,333,9,Potential Loyalists
15216.0,88,1,96.6,48.3,2,1,2,1,1,211,4,Cannot Lose Them
15218.0,11,11,5756.89,34.680060240963854,166,309,5,5,5,555,15,Champions
15219.0,176,1,305.75,33.97222222222222,9,1,2,1,2,212,5,Cannot Lose Them
15220.0,52,6,1778.96,15.204786324786324,117,230,3,5,4,354,12,Loyal Customers
15221.0,366,1,403.25,80.65,5,1,1,1,2,112,4,Cannot Lose Them
15222.0,319,1,585.0,117.0,5,1,1,1,3,113,5,At Risk
15223.0,226,2,755.75,37.7875,20,24,1,3,3,133,7,Promising
15224.0,358,2,322.08,23.005714285714284,14,5,1,3,2,132,6,At Risk
15225.0,234,1,409.4,17.8,23,1,1,1,2,112,4,Cannot Lose Them
15226.0,311,1,154.41,19.30125,8,1,1,1,1,111,3,Cannot Lose Them
15227.0,37,5,1219.4,21.024137931034485,58,281,3,4,4,344,11,Loyal Customers
15228.0,66,4,3386.71,27.09368,125,229,3,4,5,345,12,Loyal Customers
15230.0,239,2,429.6,18.678260869565218,23,2,1,3,2,132,6,At Risk
15232.0,113,2,612.06,19.743870967741934,31,28,2,3,3,233,8,Promising
15234.0,277,1,197.0,14.071428571428571,14,1,1,1,1,111,3,Cannot Lose Them
15235.0,218,12,2247.51,15.716853146853149,143,156,1,5,5,155,11,Loyal Customers
15236.0,299,1,321.05,21.403333333333332,15,1,1,1,2,112,4,Cannot Lose Them
15237.0,2,4,1412.32,14.265858585858584,99,226,5,4,4,544,13,Champions
15238.0,29,3,1071.99,21.4398,50,155,4,3,4,434,11,Loyal Customers
15239.0,10,2,780.59,15.930408163265307,49,69,5,3,3,533,11,Loyal Customers
15240.0,45,5,1706.57,21.879102564102563,78,268,3,4,4,344,11,Loyal Customers
15241.0,67,8,1756.44,15.967636363636364,110,217,3,5,4,354,12,Loyal Customers
15243.0,74,1,316.68,14.394545454545455,22,1,2,1,2,212,5,Cannot Lose Them
15244.0,65,2,631.57,18.57558823529412,34,183,3,3,3,333,9,Potential Loyalists
15245.0,134,3,2515.84,28.267865168539327,89,128,2,3,5,235,10,New Customers
15246.0,238,2,514.15,15.58030303030303,33,121,1,3,3,133,7,Promising
15247.0,122,1,356.0,59.333333333333336,6,1,2,1,2,212,5,Cannot Lose Them
15249.0,32,13,6688.46,19.109885714285713,350,225,4,5,5,455,14,Champions
15251.0,9,11,10484.99,94.45936936936937,111,233,5,5,5,555,15,Champions
15252.0,36,2,740.78,16.83590909090909,44,147,3,3,3,333,9,Potential Loyalists
15253.0,16,5,918.2,17.324528301886794,53,154,4,4,3,443,11,Loyal Customers
15254.0,127,1,300.36,16.686666666666667,18,1,2,1,2,212,5,Cannot Lose Them
15255.0,67,1,890.85,18.95425531914894,47,1,3,1,3,313,7,Need Attention
15256.0,149,1,98.45,16.408333333333335,6,1,2,1,1,211,4,Cannot Lose Them
15257.0,283,1,317.15,45.30714285714286,7,1,1,1,2,112,4,Cannot Lose Them
15258.0,169,2,623.16,18.328235294117647,34,49,2,3,3,233,8,Promising
15260.0,100,7,1810.77,23.516493506493507,77,273,2,5,4,254,11,Loyal Customers
15261.0,135,1,254.82,13.41157894736842,19,1,2,1,2,212,5,Cannot Lose Them
15262.0,324,1,178.95,17.895000000000003,10,1,1,1,1,111,3,Cannot Lose Them
15263.0,107,1,156.51,13.042499999999999,12,1,2,1,1,211,4,Cannot Lose Them
15264.0,64,1,393.74,17.11913043478261,23,1,3,1,2,312,6,About to Sleep
15265.0,151,2,1506.12,18.36731707317073,82,85,2,3,4,234,9,New Customers
15266.0,338,1,119.3,19.883333333333333,6,1,1,1,1,111,3,Cannot Lose Them
15267.0,22,5,1717.36,156.12363636363636,11,161,4,4,4,444,12,Loyal Customers
15269.0,24,1,408.8,204.4,2,1,4,1,2,412,7,Need Attention
15270.0,16,7,2379.49,58.03634146341463,41,295,4,5,5,455,14,Champions
15271.0,7,15,2507.07,9.149890510948905,274,359,5,5,5,555,15,Champions
15272.0,57,2,721.94,11.45936507936508,63,29,3,3,3,333,9,Potential Loyalists
15274.0,4,2,716.57,15.246170212765959,47,15,5,3,3,533,11,Loyal Customers
15275.0,38,1,615.14,15.003414634146342,41,1,3,1,3,313,7,Need Attention
15276.0,66,1,135.31,2.602115384615385,52,1,3,1,1,311,5,About to Sleep
15277.0,47,1,255.9,21.325,12,1,3,1,2,312,6,About to Sleep
15279.0,355,1,290.51,15.29,19,1,1,1,2,112,4,Cannot Lose Them
15280.0,172,1,113.12,7.07,16,1,2,1,1,211,4,Cannot Lose Them
15281.0,59,9,2332.15,16.778057553956835,139,275,3,5,5,355,13,Champions
15286.0,50,1,240.55,80.18333333333334,3,1,3,1,1,311,5,About to Sleep
15287.0,22,2,486.69,24.3345,20,49,4,3,2,432,9,Potential Loyalists
15288.0,43,5,2306.52,26.210454545454546,88,323,3,4,5,345,12,Loyal Customers
15289.0,29,3,939.78,16.20310344827586,58,221,4,3,3,433,10,Potential Loyalists
15290.0,5,18,7943.22,38.93735294117647,204,355,5,5,5,555,15,Champions
15291.0,26,15,4668.3,45.32330097087379,103,349,4,5,5,455,14,Champions
15292.0,201,1,180.94,7.2376,25,1,1,1,1,111,3,Cannot Lose Them
15296.0,51,6,3672.86,18.932268041237116,194,276,3,5,5,355,13,Champions
15297.0,10,3,641.94,16.46,39,54,5,3,3,533,11,Loyal Customers
15298.0,2,12,4799.9,24.999479166666664,192,365,5,5,5,555,15,Champions
15299.0,67,7,4507.01,643.8585714285715,7,305,3,5,5,355,13,Champions
15300.0,64,1,496.44,17.73,28,1,3,1,3,313,7,Need Attention
15301.0,51,12,5070.35,20.865637860082305,243,318,3,5,5,355,13,Champions
15303.0,290,1,574.02,18.516774193548386,31,1,1,1,3,113,5,At Risk
15304.0,61,8,694.4,30.191304347826087,23,308,3,5,3,353,11,Loyal Customers
15306.0,64,3,1174.35,20.24741379310345,58,84,3,3,4,334,10,Potential Loyalists
15307.0,96,1,205.3,17.108333333333334,12,1,2,1,1,211,4,Cannot Lose Them
15308.0,274,1,310.47,16.340526315789475,19,1,1,1,2,112,4,Cannot Lose Them
15311.0,1,91,60767.9,25.543463640184953,2379,374,5,5,5,555,15,Champions
15312.0,75,4,924.85,19.677659574468084,47,280,2,4,3,243,9,New Customers
15313.0,110,1,52.0,52.0,1,1,2,1,1,211,4,Cannot Lose Them
15314.0,199,1,327.97,13.665416666666667,24,1,1,1,2,112,4,Cannot Lose Them
15315.0,64,2,570.5,15.41891891891892,37,52,3,3,3,333,9,Potential Loyalists
15316.0,327,1,165.0,165.0,1,1,1,1,1,111,3,Cannot Lose Them
15318.0,4,1,312.62,9.473333333333333,33,1,5,1,2,512,8,Need Attention
15319.0,284,1,204.5,12.78125,16,1,1,1,1,111,3,Cannot Lose Them
15320.0,44,1,267.13,7.420277777777778,36,1,3,1,2,312,6,About to Sleep
15321.0,71,3,2748.31,28.92957894736842,95,221,3,3,5,335,11,Loyal Customers
15322.0,86,1,679.68,16.18285714285714,42,1,2,1,3,213,6,At Risk
15325.0,104,1,162.29,3.3120408163265305,49,1,2,1,1,211,4,Cannot Lose Them
15326.0,334,1,311.71,10.748620689655171,29,1,1,1,2,112,4,Cannot Lose Them
15327.0,53,1,208.75,20.875,10,1,3,1,1,311,5,About to Sleep
15329.0,39,3,1049.7,18.41578947368421,57,133,3,3,4,334,10,Potential Loyalists
15330.0,32,2,714.96,54.99692307692307,13,29,4,3,3,433,10,Potential Loyalists
15332.0,366,4,1661.06,47.45885714285714,35,4,1,4,4,144,9,New Customers
15333.0,208,1,1028.56,64.285,16,1,1,1,4,114,6,At Risk
15334.0,157,3,351.67,3.5522222222222224,99,17,2,3,2,232,7,Promising
15335.0,54,1,173.97,4.8325,36,1,3,1,1,311,5,About to Sleep
15339.0,66,2,574.07,6.675232558139536,86,252,3,3,3,333,9,Potential Loyalists
15341.0,81,1,2020.52,118.85411764705883,17,1,2,1,4,214,7,Need Attention
15342.0,130,1,406.09,16.920416666666668,24,1,2,1,2,212,5,Cannot Lose Them
15343.0,87,1,364.5,17.357142857142858,21,1,2,1,2,212,5,Cannot Lose Them
15344.0,1,3,563.94,21.69,26,74,5,3,3,533,11,Loyal Customers
15345.0,46,1,393.54,19.677,20,1,3,1,2,312,6,About to Sleep
15346.0,333,1,252.42,14.848235294117648,17,1,1,1,2,112,4,Cannot Lose Them
15347.0,366,1,201.6,40.32000000000001,5,1,1,1,1,111,3,Cannot Lose Them
15348.0,72,1,158.04,17.56,9,1,3,1,1,311,5,About to Sleep
15349.0,158,2,473.81,6.580694444444444,72,30,2,3,2,232,7,Promising
15350.0,373,1,115.65,23.130000000000003,5,1,1,1,1,111,3,Cannot Lose Them
15351.0,12,7,1960.11,8.711599999999999,225,358,5,5,4,554,14,Champions
15353.0,255,2,777.02,12.333650793650794,63,114,1,3,3,133,7,Promising
15355.0,29,2,277.05,19.789285714285715,14,24,4,3,2,432,9,Potential Loyalists
15356.0,31,10,2766.5,5.330443159922929,519,337,4,5,5,455,14,Champions
15358.0,5,22,8347.2,15.149183303085302,551,361,5,5,5,555,15,Champions
15360.0,40,1,427.93,32.917692307692306,13,1,3,1,2,312,6,About to Sleep
15361.0,362,1,418.92,59.84571428571429,7,1,1,1,2,112,4,Cannot Lose Them
15363.0,373,1,326.0,20.375,16,1,1,1,2,112,4,Cannot Lose Them
15364.0,96,2,913.19,31.489310344827587,29,159,2,3,3,233,8,Promising
15365.0,26,7,2314.32,20.301052631578948,114,290,4,5,5,455,14,Champions
15366.0,75,2,602.51,13.69340909090909,44,283,2,3,3,233,8,Promising
15367.0,57,4,1877.59,19.764105263157898,95,219,3,4,4,344,11,Loyal Customers
15368.0,21,1,446.94,111.73500000000001,4,1,4,1,2,412,7,Need Attention
15370.0,41,7,2386.05,25.383510638297874,94,292,3,5,5,355,13,Champions
15372.0,137,1,2007.4,74.34814814814816,27,1,2,1,4,214,7,Need Attention
15373.0,8,12,2415.91,18.302348484848483,132,364,5,5,5,555,15,Champions
15374.0,129,1,168.0,56.0,3,1,2,1,1,211,4,Cannot Lose Them
15376.0,40,3,1233.36,10.541538461538462,117,183,3,3,4,334,10,Potential Loyalists
15379.0,169,7,3703.29,19.089123711340207,194,190,2,5,5,255,12,Loyal Customers
15380.0,9,5,1690.26,46.95166666666667,36,357,5,4,4,544,13,Champions
15381.0,214,2,596.85,74.60625,8,55,1,3,3,133,7,Promising
15382.0,15,6,5955.71,19.7208940397351,302,281,4,5,5,455,14,Champions
15384.0,170,2,642.41,15.668536585365853,41,190,2,3,3,233,8,Promising
15385.0,40,1,316.88,26.406666666666666,12,1,3,1,2,312,6,About to Sleep
15386.0,186,1,394.14,12.714193548387096,31,1,1,1,2,112,4,Cannot Lose Them
15388.0,270,1,140.54,14.053999999999998,10,1,1,1,1,111,3,Cannot Lose Them
15389.0,172,1,500.0,500.0,1,1,2,1,3,213,6,At Risk
15392.0,5,4,1535.53,18.280119047619046,84,356,5,4,4,544,13,Champions
15393.0,16,2,231.86,19.32166666666667,12,265,4,3,1,431,8,Promising
15394.0,10,4,2183.54,25.68870588235294,85,349,5,4,5,545,14,Champions
15395.0,326,1,107.45,15.35,7,1,1,1,1,111,3,Cannot Lose Them
15396.0,113,1,288.18,20.584285714285716,14,1,2,1,2,212,5,Cannot Lose Them
15397.0,290,1,94.0,15.666666666666666,6,1,1,1,1,111,3,Cannot Lose Them
15398.0,16,2,1345.53,18.43191780821918,73,63,4,3,4,434,11,Loyal Customers
15399.0,1,3,815.77,16.3154,50,78,5,3,3,533,11,Loyal Customers
15400.0,92,5,716.2,59.68333333333334,12,187,2,4,3,243,9,New Customers
15402.0,149,2,626.77,14.923095238095238,42,48,2,3,3,233,8,Promising
15405.0,189,1,349.1,43.6375,8,1,1,1,2,112,4,Cannot Lose Them
15406.0,31,2,510.71,9.636037735849058,53,270,4,3,3,433,10,Potential Loyalists
15407.0,34,4,1056.44,6.90483660130719,153,272,3,4,4,344,11,Loyal Customers
15408.0,264,1,267.18,7.858235294117647,34,1,1,1,2,112,4,Cannot Lose Them
15410.0,84,8,3450.84,28.285573770491805,122,178,2,5,5,255,12,Loyal Customers
15411.0,26,4,1358.88,13.726060606060607,99,157,4,4,4,444,12,Loyal Customers
15412.0,171,1,190.53,19.053,10,1,2,1,1,211,4,Cannot Lose Them
15414.0,10,3,774.9,19.86923076923077,39,233,5,3,3,533,11,Loyal Customers
15415.0,313,1,572.81,11.933541666666668,48,1,1,1,3,113,5,At Risk
15416.0,65,4,3984.32,20.75166666666667,192,219,3,4,5,345,12,Loyal Customers
15417.0,85,1,508.8,18.17142857142857,28,1,2,1,3,213,6,At Risk
15419.0,25,1,135.86,16.9825,8,1,4,1,1,411,6,About to Sleep
15421.0,59,4,950.36,17.93132075471698,53,252,3,4,4,344,11,Loyal Customers
15422.0,323,2,97.7,16.283333333333335,6,1,1,3,1,131,5,At Risk
15423.0,38,1,43.5,21.75,2,1,3,1,1,311,5,About to Sleep
15424.0,254,2,383.34,22.54941176470588,17,1,1,3,2,132,6,At Risk
15426.0,19,5,1447.39,4.956815068493151,292,351,4,4,4,444,12,Loyal Customers
15427.0,33,3,1483.14,4.84686274509804,306,14,4,3,4,434,11,Loyal Customers
15428.0,15,1,93.78,15.63,6,1,4,1,1,411,6,About to Sleep
15429.0,27,2,397.35,4.845731707317073,82,49,4,3,2,432,9,Potential Loyalists
15432.0,23,1,171.19,17.119000000000003,10,1,4,1,1,411,6,About to Sleep
15433.0,214,2,533.3,13.00731707317073,41,54,1,3,3,133,7,Promising
15434.0,8,5,1041.48,18.936,55,192,5,4,4,544,13,Champions
15435.0,22,1,149.29,5.147931034482759,29,1,4,1,1,411,6,About to Sleep
15436.0,12,3,1122.53,3.4119452887537993,329,222,5,3,4,534,12,Loyal Customers
15437.0,262,1,200.16,4.4479999999999995,45,1,1,1,1,111,3,Cannot Lose Them
15438.0,131,1,156.58,6.263199999999999,25,1,2,1,1,211,4,Cannot Lose Them
15440.0,55,3,383.68,6.188387096774194,62,155,3,3,2,332,8,Promising
15442.0,249,1,594.0,297.0,2,1,1,1,3,113,5,At Risk
15443.0,2,7,3236.91,8.473586387434555,382,319,5,5,5,555,15,Champions
15444.0,9,2,1418.26,6.476073059360731,219,32,5,3,4,534,12,Loyal Customers
15445.0,264,1,113.5,22.7,5,1,1,1,1,111,3,Cannot Lose Them
15447.0,331,1,155.17,17.241111111111113,9,1,1,1,1,111,3,Cannot Lose Them
15448.0,313,1,494.64,17.665714285714284,28,1,1,1,3,113,5,At Risk
15449.0,26,3,974.52,16.242,60,236,4,3,4,434,11,Loyal Customers
15450.0,30,1,429.84,14.328,30,1,4,1,2,412,7,Need Attention
15452.0,30,3,538.73,9.28844827586207,58,235,4,3,3,433,10,Potential Loyalists
15453.0,2,7,1388.37,4.854440559440559,286,186,5,5,4,554,14,Champions
15454.0,362,1,179.1,7.164,25,1,1,1,1,111,3,Cannot Lose Them
15456.0,283,3,447.22,7.453666666666667,60,76,1,3,2,132,6,At Risk
15457.0,262,1,237.07,4.087413793103448,58,1,1,1,1,111,3,Cannot Lose Them
15458.0,25,1,161.64,23.09142857142857,7,1,4,1,1,411,6,About to Sleep
15460.0,354,1,216.76,3.7372413793103445,58,1,1,1,1,111,3,Cannot Lose Them
15462.0,94,3,234.6,21.327272727272728,11,93,2,3,1,231,6,At Risk
15463.0,29,1,126.14,18.02,7,1,4,1,1,411,6,About to Sleep
15464.0,338,1,1048.85,6.680573248407643,157,1,1,1,4,114,6,At Risk
15465.0,20,18,7354.62,75.82082474226804,97,350,4,5,5,455,14,Champions
15466.0,85,1,334.53,5.868947368421052,57,1,2,1,2,212,5,Cannot Lose Them
15467.0,9,3,524.88,10.093846153846155,52,143,5,3,3,533,11,Loyal Customers
15468.0,51,2,467.51,19.479583333333334,24,1,3,3,2,332,8,Promising
15469.0,50,2,538.55,22.43958333333333,24,70,3,3,3,333,9,Potential Loyalists
15471.0,2,1,469.48,6.097142857142857,77,1,5,1,2,512,8,Need Attention
15472.0,113,1,371.56,4.888947368421053,76,1,2,1,2,212,5,Cannot Lose Them
15473.0,14,7,1771.2,161.01818181818183,11,47,4,5,4,454,13,Champions
15475.0,77,1,454.11,15.65896551724138,29,1,2,1,2,212,5,Cannot Lose Them
15478.0,40,2,1441.42,31.33521739130435,46,17,3,3,4,334,10,Potential Loyalists
15480.0,116,1,905.5,20.122222222222224,45,1,2,1,3,213,6,At Risk
15482.0,16,12,11054.96,112.80571428571427,98,344,4,5,5,455,14,Champions
15483.0,161,4,233.81,2.656931818181818,88,106,2,4,1,241,7,Promising
15484.0,1,4,3594.31,19.118670212765956,188,78,5,4,5,545,14,Champions
15485.0,30,3,2575.0,29.941860465116278,86,344,4,3,5,435,12,Loyal Customers
15488.0,93,1,91.32,45.660000000000004,2,1,2,1,1,211,4,Cannot Lose Them
15489.0,23,3,1134.28,22.6856,50,189,4,3,4,434,11,Loyal Customers
15491.0,95,6,3100.09,20.130454545454548,154,141,2,5,5,255,12,Loyal Customers
15492.0,28,2,659.46,18.841714285714286,35,47,4,3,3,433,10,Potential Loyalists
15493.0,33,5,2001.8,6.74006734006734,297,239,4,4,4,444,12,Loyal Customers
15494.0,21,2,1299.23,10.39384,125,100,4,3,4,434,11,Loyal Customers
15497.0,18,2,1262.2,84.14666666666668,15,303,4,3,4,434,11,Loyal Customers
15498.0,3,27,13316.4,26.00859375,512,365,5,5,5,555,15,Champions
15500.0,8,4,1131.56,16.640588235294118,68,74,5,4,4,544,13,Champions
15502.0,16,12,10384.93,48.75553990610329,213,354,4,5,5,455,14,Champions
15503.0,363,1,147.09,2.1012857142857144,70,1,1,1,1,111,3,Cannot Lose Them
15504.0,81,1,52.83,4.063846153846153,13,1,2,1,1,211,4,Cannot Lose Them
15505.0,53,5,3610.96,37.22639175257732,97,103,3,4,5,345,12,Loyal Customers
15506.0,23,3,979.26,5.971097560975609,164,117,4,3,4,434,11,Loyal Customers
15507.0,172,1,492.36,10.703478260869565,46,1,2,1,3,213,6,At Risk
15508.0,189,6,1000.27,10.8725,92,47,1,5,4,154,10,New Customers
15510.0,331,1,250.0,250.0,1,1,1,1,1,111,3,Cannot Lose Them
15511.0,12,5,909.23,5.6826875,160,74,5,4,3,543,12,Loyal Customers
15512.0,156,2,121.0,17.285714285714285,7,204,2,3,1,231,6,At Risk
15513.0,33,19,14758.22,47.9162987012987,308,341,4,5,5,455,14,Champions
15514.0,12,11,4139.46,23.255393258426967,178,353,5,5,5,555,15,Champions
15516.0,45,3,62.43,4.162,15,2,3,3,1,331,7,Promising
15517.0,233,1,267.03,9.889999999999999,27,1,1,1,2,112,4,Cannot Lose Them
15518.0,64,8,1942.45,9.076869158878505,214,269,3,5,4,354,12,Loyal Customers
15520.0,2,1,343.5,19.083333333333332,18,1,5,1,2,512,8,Need Attention
15521.0,40,8,3000.2,16.217297297297296,185,215,3,5,5,355,13,Champions
15522.0,33,2,398.84,6.99719298245614,57,55,4,3,2,432,9,Potential Loyalists
15523.0,84,1,412.01,41.20100000000001,10,1,2,1,2,212,5,Cannot Lose Them
15524.0,25,1,440.0,440.0,1,1,4,1,2,412,7,Need Attention
15525.0,2,3,825.92,4.64,178,372,5,3,3,533,11,Loyal Customers
15526.0,33,2,148.44,37.11,4,1,4,3,1,431,8,Promising
15527.0,19,8,2429.78,14.906625766871167,163,336,4,5,5,455,14,Champions
15528.0,254,1,229.33,8.820384615384615,26,1,1,1,1,111,3,Cannot Lose Them
15529.0,23,11,3995.23,5.945282738095238,672,344,4,5,5,455,14,Champions
15530.0,22,4,1502.35,13.91064814814815,108,226,4,4,4,444,12,Loyal Customers
15531.0,8,2,2007.44,8.804561403508773,228,23,5,3,4,534,12,Loyal Customers
15532.0,25,4,1580.93,6.1755078125,256,333,4,4,4,444,12,Loyal Customers
15533.0,19,3,807.57,9.729759036144578,83,70,4,3,3,433,10,Potential Loyalists
15535.0,173,4,536.4,7.152,75,155,2,4,3,243,9,New Customers
15537.0,163,1,110.92,4.621666666666667,24,1,2,1,1,211,4,Cannot Lose Them
15539.0,7,1,538.46,13.133170731707319,41,1,5,1,3,513,9,Potential Loyalists
15540.0,11,1,213.3,14.22,15,1,5,1,1,511,7,Need Attention
15541.0,114,1,85.13,2.9355172413793107,29,1,2,1,1,211,4,Cannot Lose Them
15543.0,288,1,127.86,4.566428571428571,28,1,1,1,1,111,3,Cannot Lose Them
15544.0,9,9,3546.71,13.693861003861004,259,364,5,5,5,555,15,Champions
15545.0,54,2,292.72,3.613827160493827,81,317,3,3,2,332,8,Promising
15547.0,7,14,4954.84,7.058176638176638,702,355,5,5,5,555,15,Champions
15549.0,77,3,1693.26,14.724,115,240,2,3,4,234,9,New Customers
15550.0,4,4,575.63,9.43655737704918,61,298,5,4,3,543,12,Loyal Customers
15551.0,37,1,436.06,15.036551724137931,29,1,3,1,2,312,6,About to Sleep
15552.0,217,1,90.12,5.301176470588236,17,1,1,1,1,111,3,Cannot Lose Them
15553.0,60,1,437.23,7.807678571428572,56,1,3,1,2,312,6,About to Sleep
15554.0,278,1,217.2,15.514285714285714,14,1,1,1,1,111,3,Cannot Lose Them
15555.0,12,16,4805.17,5.345016685205784,899,358,5,5,5,555,15,Champions
15556.0,24,1,279.77,9.024838709677418,31,1,4,1,2,412,7,Need Attention
15557.0,29,1,473.65,23.6825,20,1,4,1,2,412,7,Need Attention
15561.0,12,4,800.59,29.65148148148148,27,204,5,4,3,543,12,Loyal Customers
15562.0,352,1,134.55,134.55,1,1,1,1,1,111,3,Cannot Lose Them
15563.0,22,4,1400.44,12.393274336283186,113,337,4,4,4,444,12,Loyal Customers
15565.0,50,2,173.16,21.645000000000003,8,21,3,3,1,331,7,Promising
15567.0,19,1,186.01,26.572857142857142,7,1,4,1,1,411,6,About to Sleep
15568.0,3,3,758.29,14.307358490566036,53,71,5,3,3,533,11,Loyal Customers
15569.0,104,5,1375.71,44.377741935483876,31,229,2,4,4,244,10,New Customers
15570.0,7,12,4165.52,12.896346749226007,323,363,5,5,5,555,15,Champions
15571.0,12,4,650.43,11.411052631578949,57,67,5,4,3,543,12,Loyal Customers
15572.0,5,7,2552.86,11.873767441860466,215,274,5,5,5,555,15,Champions
15573.0,32,2,607.45,5.840865384615385,104,54,4,3,3,433,10,Potential Loyalists
15574.0,178,4,702.25,4.180059523809524,168,195,2,4,3,243,9,New Customers
15576.0,38,1,940.67,20.903777777777776,45,1,3,1,3,313,7,Need Attention
15577.0,151,3,258.88,6.637948717948718,39,155,2,3,2,232,7,Promising
15578.0,162,1,127.1,9.776923076923076,13,1,2,1,1,211,4,Cannot Lose Them
15579.0,69,2,348.6,6.835294117647059,51,246,3,3,2,332,8,Promising
